Latitude,Longitude,Altitude
51.4168814,11.6499955,179.0
52.4144092,9.745175,52.0
52.4143716,9.7431419,52.0
49.6955412,10.3670854,321.0
49.77088,10.3399905,254.0
50.639813,9.2488976,452.0
49.2385492,10.2899701,484.0
49.2546761,10.2817753,475.0
51.2946248,12.5934698,127.0
52.4423676,9.6691683,53.0
49.4405241,10.9482127,320.0
49.8390139,11.0751279,409.0
52.5134661,9.8983985,64.0
50.7875435,11.7074159,270.0
50.4267379,9.5975098,283.0
50.4617985,9.484747,410.0
49.6181021,12.8553491,549.0
50.4880983,9.8677799,452.0
50.2646783,11.5209898,421.0
52.5146266,12.3676646,26.0
51.0686289,8.7945692,341.0
51.5378491,9.7288503,304.0
50.9007725,10.9593122,240.0
49.2426295,9.407716,194.0
49.249655,9.4559861,181.0
52.2082817,9.5350779,164.0
51.3378043,12.4131366,120.0
52.123355,11.6298649,56.0
50.779931,10.5286641,776.0
51.954409,9.1734774,296.0
52.4474224,9.6526095,55.0
49.7931761,9.9352353,184.0
49.0331746,11.4495673,524.0
52.4470291,9.6550142,57.0
51.7405486,10.5991387,658.0
49.4622039,11.0211663,304.0
50.6580142,10.5665249,394.0
50.1511672,8.617029,115.0
52.0849151,11.5752039,84.0
51.1939927,9.1330523,278.0
51.200116,9.1277414,303.0
52.2031585,9.2008107,196.0
50.1419706,8.6690927,126.0
49.1255053,8.5916846,116.0
49.1256392,8.5917695,116.0
49.4857584,10.2127983,400.0
50.5664753,10.4144409,290.0
50.5663918,10.4145093,290.0
50.5666388,10.4146045,290.0
50.5678834,10.416584,292.0
50.56792,10.4167738,293.0
49.829872,9.2123533,144.0
49.9232165,8.890445,136.0
51.3810458,9.7629013,226.0
50.6003939,8.7369494,173.0
50.1505794,8.6169197,116.0
50.6587612,12.5537348,319.0
50.5821043,8.7528019,241.0
50.5823081,8.7528319,241.0
51.3967583,8.5716101,447.0
50.4319585,8.6709697,205.0
50.2392803,11.7112544,677.0
49.8302116,9.3556456,384.0
50.5717819,11.1272463,690.0
50.5719301,11.1272758,690.0
51.3180336,12.3686651,118.0
51.9733064,11.7770888,50.0
50.1782338,12.1848984,606.0
49.3730755,10.1788416,392.0
49.3306643,8.4321624,102.0
49.3307499,8.43358,100.0
49.9363983,11.5780857,342.0
51.3168746,8.6691935,595.0
51.3169194,8.6682005,602.0
51.2861103,9.6046704,186.0
50.65281,12.5657017,301.0
49.4836203,10.6523259,394.0
49.3306625,8.433758,100.0
49.3305684,8.4339591,100.0
49.3303871,8.4343852,98.0
49.3303101,8.4345641,98.0
49.3303699,8.4341503,100.0
49.3301751,8.4337339,100.0
51.3337526,8.702821,470.0
51.2851429,8.6218589,577.0
50.0455416,10.2259166,223.0
51.3038732,8.5922498,552.0
49.4511699,11.878775,461.0
49.1753692,12.6512146,444.0
51.7292406,11.1222779,202.0
49.0240463,8.7588493,196.0
51.6342735,10.4653295,355.0
51.7642544,9.373342,157.0
50.6417257,11.1953563,283.0
51.1642721,10.4209488,227.0
49.7797883,9.1830501,122.0
52.2867454,8.9163168,52.0
50.5376326,12.9214427,771.0
49.8911966,10.8823497,269.0
49.5828964,8.7885645,376.0
51.4446035,10.3348155,287.0
50.1219995,8.6587404,112.0
51.9827777,11.0444103,124.0
51.1587155,11.119412,143.0
49.44893,10.989492,298.0
49.1237337,8.5969463,118.0
50.761913,9.795312,306.0
51.1632784,11.1910637,140.0
50.4350739,8.6754314,198.0
51.835624,8.9432362,330.0
49.4758631,8.4720098,94.0
50.2439919,8.6471083,177.0
52.4607641,9.4879402,40.0
49.4830622,11.0558117,315.0
49.2174508,10.9451754,392.0
50.3656073,9.6305116,393.0
49.1749986,8.516048,117.0
50.2934508,9.115401,141.0
49.3685448,11.5104331,519.0
52.3235678,9.4019514,146.0
49.7874041,9.8821768,290.0
49.8737404,9.1502658,124.0
50.1423256,8.7205133,138.0
50.0825201,11.2358905,319.0
49.3785777,11.3993177,397.0
51.6387001,12.3093908,77.0
49.8137966,8.510198,91.0
52.0911673,9.038288,192.0
50.3688901,12.8176779,894.0
49.0979651,10.7750068,421.0
49.4343712,11.2333402,412.0
51.4942479,9.5710461,193.0
52.0135282,10.1088493,123.0
51.4349006,10.6235344,239.0
51.4337286,10.6225181,241.0
51.5228676,10.768631,194.0
51.5056508,10.7866113,187.0
50.4352688,8.6757237,198.0
50.4345035,8.6753006,198.0
50.4358878,8.6760584,196.0
50.1146005,8.4236464,163.0
50.4742976,8.9910219,186.0
51.2566515,9.4180512,207.0
49.2540824,8.5472685,102.0
50.4359454,9.0277684,138.0
50.4240854,8.9953872,187.0
50.4866394,8.991506,265.0
51.0527289,8.8080364,287.0
49.0883707,8.7786919,167.0
49.8015176,11.406636,486.0
51.1800372,13.3251897,135.0
49.3145907,10.4400605,455.0
50.5896011,9.8348317,373.0
50.6075212,12.2485065,352.0
49.276691,11.0195259,398.0
51.2008384,8.8086629,396.0
49.4079318,8.6869548,121.0
50.4090542,12.9310673,1060.0
50.9651426,12.357712,211.0
52.5064319,13.3261482,41.0
52.5061244,13.3249085,41.0
52.0257626,8.5355639,118.0
49.6106908,9.6765277,185.0
50.9477043,10.7151177,294.0
50.9479185,10.7142403,296.0
50.9493383,10.707762,303.0
50.4352761,8.6757378,198.0
49.6163095,9.6722469,179.0
51.8408392,10.7890821,233.0
52.0058589,11.6409045,80.0
52.0050897,11.6392871,77.0
52.004689,11.6399183,77.0
52.004396,11.6403606,76.0
52.0041736,11.6405154,76.0
52.0043272,11.6409364,76.0
52.004768,11.642734,74.0
52.005369,11.6431297,75.0
51.6941799,11.0499716,573.0
49.047549,9.3413975,303.0
50.635683,11.47722,418.0
49.4839623,10.1832566,407.0
50.1135202,10.2650009,327.0
50.1141377,10.2655065,327.0
50.1244348,10.2563939,387.0
50.9939039,11.3641789,205.0
51.3062264,12.7625573,123.0
49.3218666,11.1230375,356.0
49.3218656,11.1227247,356.0
49.3218839,11.122438,356.0
49.3219175,11.1221023,356.0
50.9480178,10.713829,298.0
49.0310623,12.8607473,714.0
51.4849714,11.9629397,86.0
51.3444375,8.5762909,468.0
49.1637078,12.4271477,501.0
49.0145668,9.7962266,514.0
49.1636305,12.4269131,501.0
50.3820925,12.4684117,617.0
49.5744455,11.5017628,465.0
49.9956769,11.6281641,483.0
50.643402,8.977305,285.0
50.9695825,12.7784543,246.0
50.5051459,10.8266214,423.0
52.3610689,13.3290807,47.0
52.3609648,13.3280501,46.0
52.1256437,8.6287782,121.0
49.2891803,9.0778992,285.0
50.0113088,10.9437102,311.0
52.1620823,10.5328025,80.0
49.8976744,12.7262472,530.0
49.666469,9.2156357,153.0
49.6362346,9.4536509,413.0
49.6359228,9.4534188,413.0
49.4914826,9.8239187,243.0
49.4911717,9.8238657,243.0
49.0841404,9.6141552,484.0
49.0853305,9.6113465,487.0
49.0853816,9.611216,487.0
49.0855737,9.6112591,487.0
50.3943275,11.1177549,493.0
49.3660182,9.4885094,250.0
